title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,gross,budget,num_voted_users,content_rating,imdb_score,aspect_ratio,movie_facebook_likes,duration,genres_cut,genre_['Documentary'],genre_8,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2012.0,Comedy|Drama|Romance,Colin Trevorrow,Mary Lynn Rajskub,Mark Duplass,Jeff Garlin,271.0,4007792.0,750000.0,101287,R,7.0,2.35,31000,86.0,"['Comedy', 'Drama', 'Romance']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011.0,Comedy|Documentary,Leslie Small,Isaac C. Singleton Jr.,Larry King,Jeanette Branch,5.0,7705974.0,0.0,3543,R,7.5,1.85,614,89.0,"['Comedy', 'Documentary']",,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,Crime|Horror|Thriller,Ben Wheatley,MyAnna Buring,Ben Crompton,Neil Maskell,255.0,26297.0,500000.0,25750,Not Rated,6.3,2.35,0,95.0,"['Crime', 'Horror', 'Thriller']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011.0,Horror,Ti West,Lena Dunham,Jake Ryan,Pat Healy,292.0,77501.0,750000.0,27260,R,5.5,2.35,0,101.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Drama|Fantasy|Horror|Mystery|Thriller,David S. Goyer,Gary Oldman,Atticus Shaffer,Rachel Brosnahan,178.0,42638165.0,16000000.0,42183,PG-13,4.8,2.35,0,89.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1970.0,Drama,Bernardo Bertolucci,Jean-Louis Trintignant,Stefania Sandrelli,Dominique Sanda,120.0,0.0,750000.0,17813,R,8.1,1.66,0,106.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,Drama,Neil Burger,Raymond J. Barry,Christel Khalil,Renee Faia,31.0,47329.0,750000.0,1661,R,6.6,1.78,163,88.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.0,Crime|Drama|Horror|Thriller,Oliver Blackburn,Julian Morris,Nichola Burley,Tom Burke,114.0,18378.0,900000.0,9376,R,5.2,1.85,0,99.0,"['Crime', 'Drama', 'Horror', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006.0,Horror,Jonathan Levine,Luke Grimes,Michael Welch,Whitney Able,233.0,0.0,750000.0,25951,R,5.6,2.35,2000,90.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Horror,Christopher Hutson,Dichen Lachman,Jennifer Lee Wiggins,Michele Morrow,8.0,0.0,750000.0,851,R,3.1,1.85,128,95.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1952.0,Thriller|Western,Fred Zinnemann,Gary Cooper,Lloyd Bridges,Lon Chaney Jr.,153.0,0.0,750000.0,80193,PG,8.1,1.37,3000,85.0,"['Thriller', 'Western']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1994.0,Documentary|Drama|Sport,Steve James,William Gates,Arthur Agee,Isiah Thomas,53.0,7830611.0,700000.0,18980,PG-13,8.3,1.33,0,170.0,"['Documentary', 'Drama', 'Sport']",,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005.0,Documentary|Music,David LaChapelle,Kevin Scott Richardson,Christopher Toler,Tommy the Clown,49.0,3278611.0,0.0,2877,PG-13,7.1,1.33,903,86.0,"['Documentary', 'Music']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014.0,Action|Adventure|Fantasy|Sci-Fi,Joseph Kosinski,Peter Dinklage,Lauren Cohan,Erick Avari,4.0,0.0,0.0,3089,0,8.1,0.0,1000,0.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001.0,Crime|Drama,Michael Cuesta,Adam LeFevre,Bruce Altman,Walter Masterson,64.0,1141829.0,700000.0,8509,NC-17,7.2,1.85,420,97.0,"['Crime', 'Drama']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,Drama|Mystery|Thriller,Caryn Waechter,Laura Fraser,Kara Hayward,Louis Ozawa Changchien,23.0,0.0,1000000.0,1354,PG-13,6.3,2.35,523,104.0,"['Drama', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2009.0,Drama|Music|Romance,Emily Dell,Aimee Garcia,Wesley Jonathan,Drew Sidora,8.0,0.0,0.0,551,PG-13,4.0,0.0,303,88.0,"['Drama', 'Music', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2005.0,Action|Adventure|Drama|Romance,Peter Jackson,Naomi Watts,Thomas Kretschmann,Evan Parke,446.0,218051260.0,207000000.0,316027,PG-13,7.2,2.35,0,201.0,"['Action', 'Adventure', 'Drama', 'Romance']",,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005.0,Horror,Jaume Collet-Serra,Robert Ri'chard,Paris Hilton,Brian Van Holt,228.0,32048809.0,30000000.0,94463,R,5.3,1.85,0,108.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Drama,Ryan Fleck,Ryan Gosling,Tristan Mack Wilds,Jeff Lima,208.0,2694973.0,700000.0,70885,R,7.2,1.85,0,106.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998.0,Drama,Jennifer Wynne Farmer,Irene Bedard,Akima,Max Gail,2.0,10508.0,700000.0,103,PG-13,6.5,0.0,102,107.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.0,Comedy,Christopher Scott Cherot,Hill Harper,Robinne Lee,Chenoa Maxwell,25.0,2301777.0,650000.0,819,R,6.5,0.0,161,84.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,Crime|Drama|Thriller,H.M. Coakley,Mehcad Brooks,Steffinnie Phrommany,Danielle Savre,8.0,0.0,750000.0,514,0,4.9,2.35,158,91.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013.0,Fantasy|Horror,Randy Moore,Trey Loney,Lee Armstrong,Amy Lucas,143.0,169719.0,0.0,7384,Not Rated,5.2,1.85,0,90.0,"['Fantasy', 'Horror']",,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Documentary,Chris Atkins,Richard Curtis,Harvey Weinstein,Elton John,21.0,0.0,400000.0,474,0,7.4,0.0,203,103.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,Documentary,Bill Benenson,Alfre Woodard,Dave Fennoy,Jane Goodall,1.0,0.0,650000.0,5,0,7.4,0.0,5,71.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,Fantasy|Horror|Mystery|Thriller,Ryan Smith,Sandra Ellis Lafferty,Madison Lintz,Karolina Wydra,34.0,0.0,650000.0,3699,PG-13,5.4,2.35,1000,90.0,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2013.0,Drama|Thriller,Travis Romero,Matthew Ziff,Lorraine Ziff,Michael Biehn,5.0,0.0,625000.0,344,0,3.9,0.0,0,67.0,"['Drama', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015.0,Comedy|Drama,Anna Mastro,Leven Rambin,Justin Kirk,Virginia Madsen,10.0,0.0,700000.0,1432,0,5.3,0.0,0,94.0,"['Comedy', 'Drama']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935.0,Comedy|Musical|Romance,Mark Sandrich,Ginger Rogers,Edward Everett Horton,Eric Blore,66.0,3000000.0,609000.0,13269,Approved,7.8,1.37,1000,81.0,"['Comedy', 'Musical', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1999.0,Horror,Daniel Myrick,Heather Donahue,Joshua Leonard,Michael C. Williams,360.0,140530114.0,60000.0,186786,R,6.4,1.33,0,81.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1970.0,Documentary|History|Music,Michael Wadleigh,Joe Cocker,Jimi Hendrix,Joan Baez,53.0,13300000.0,600000.0,12631,R,8.1,2.2,0,215.0,"['Documentary', 'History', 'Music']",,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1977.0,Comedy,John Landis,David Zucker,Barry Dennen,Tara Strohmeier,82.0,0.0,650000.0,13915,R,6.5,1.85,0,83.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,Action|Crime|Drama,Jon Gunn,Stacy Keach,David A.R. White,Cynthia Watros,15.0,171988.0,600000.0,448,PG-13,5.6,1.85,12,106.0,"['Action', 'Crime', 'Drama']",,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,Mystery|Thriller,Gene Teigland,Kendyl Joi,Matthew Feeney,Tac Fitzgerald,0.0,23616.0,600000.0,94,PG-13,5.6,1.78,11,103.0,"['Mystery', 'Thriller']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1998.0,Drama,Scott Ziehl,William Smith,Jason London,Brent David Fraser,18.0,13493.0,600000.0,531,R,6.6,1.85,51,90.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,Crime|Drama,Richard Montoya,Nicholas Gonzalez,Angela Nordeng,Exie Booker,0.0,79043.0,0.0,85,Not Rated,6.3,0.0,358,88.0,"['Crime', 'Drama']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,Documentary,Johanna Schwartz,Aliou Touré,Garba Touré,Khaira Arby,22.0,0.0,400000.0,74,0,7.7,0.0,34,105.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,Documentary,William Gazecki,Karen Alexander,Colin Andrews,Francine Blake,15.0,0.0,750000.0,204,0,7.0,0.0,32,115.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,Action|Drama|Thriller,Lance McDaniel,Russell Wong,Steven Michael Quezada,Lymari Nadal,0.0,0.0,600000.0,6,PG-13,8.0,0.0,9,90.0,"['Action', 'Drama', 'Thriller']",,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016.0,Comedy|Drama,Thomas Lilti,François Cluzet,Félix Moati,Marianne Denicourt,18.0,0.0,0.0,389,0,7.2,0.0,36,102.0,"['Comedy', 'Drama']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,Thriller,Michael Walker,Paula Garcés,Annabella Sciorra,John Brodsky,8.0,0.0,600000.0,719,0,4.5,0.0,128,98.0,['Thriller'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1964.0,Comedy|Musical,Richard Lester,Paul McCartney,Ringo Starr,George Harrison,105.0,515005.0,560000.0,31429,Approved,7.7,1.75,0,87.0,"['Comedy', 'Musical']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011.0,Documentary,U. Roberto Romano,0,0,0,3.0,2245.0,560000.0,57,0,7.2,0.0,88,80.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.0,Drama|Romance,Amy Holden Jones,Jamie Lee Curtis,Sally Kirkland,Amy Madigan,4.0,0.0,550000.0,487,R,6.1,0.0,7,88.0,"['Drama', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015.0,Comedy,Blaz Zavrsnik,Dario Nozic Serini,Spela Colja,Andrej Nahtigal,2.0,0.0,500000.0,86,0,6.4,2.35,18,83.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.0,Drama|Romance,Alex Kendrick,Kirk Cameron,Ken Bevel,Erin Bethea,50.0,33451479.0,500000.0,17068,PG,6.5,1.85,0,122.0,"['Drama', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013.0,Biography|Documentary|Drama,Pan Nalin,Bhole Baba,Pant Shirt Baba,Shriman Umeshanad Brahmachari,19.0,0.0,550000.0,113,0,7.0,1.85,126,115.0,"['Biography', 'Documentary', 'Drama']",,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974.0,Adventure|Family|Romance,Joe Camp,Frances Bavier,Peter Breck,Edgar Buchanan,5.0,39552600.0,500000.0,3411,G,6.1,1.85,816,86.0,"['Adventure', 'Family', 'Romance']",,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003.0,Adventure|Biography|Drama|Horror|Thriller,Chris Kentis,Blanchard Ryan,Saul Stein,Daniel Travis,235.0,30500882.0,500000.0,42256,R,5.7,1.85,0,79.0,"['Adventure', 'Biography', 'Drama', 'Horror', 'Thriller']",,,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011.0,Comedy,Matt Walsh,Joe Lo Truglio,Matt Jones,Abby Elliott,8.0,0.0,0.0,1305,R,5.4,0.0,244,87.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977.0,Horror|Sci-Fi,John 'Bud' Cardos,Woody Strode,Hoke Howell,Tiffany Bolling,95.0,17000000.0,500000.0,3274,PG,5.9,1.85,0,97.0,"['Horror', 'Sci-Fi']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2005.0,Documentary|Family|Music,Marilyn Agrelo,Heather Berman,Eva Carrozza,Paul Daggett,84.0,8044906.0,0.0,3156,PG,7.5,1.85,588,105.0,"['Documentary', 'Family', 'Music']",,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003.0,Comedy|Drama,Tom McCarthy,Peter Dinklage,Joe Lo Truglio,Paula Garcés,154.0,5739376.0,500000.0,58260,R,7.7,1.85,0,89.0,"['Comedy', 'Drama']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Drama,Brian Baugh,Randy Wayne,Sean Michael Afable,D. David Morin,20.0,3773863.0,1000000.0,4583,PG-13,7.1,2.35,0,120.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Documentary,Patrick Creadon,Ken Burns,Bill Clinton,Bob Dole,88.0,3117666.0,0.0,3394,PG,7.4,1.66,694,94.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999.0,Biography|Documentary|Sport,Barry W. Blaustein,Terry Funk,Vince McMahon,Mick Foley,70.0,2047570.0,500000.0,6790,R,7.6,1.85,491,108.0,"['Biography', 'Documentary', 'Sport']",,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002.0,Comedy|Drama|Romance,Kurt Hale,Kirby Heyborne,Lincoln Hoppe,Daryn Tufts,5.0,1250798.0,500000.0,1099,PG,6.4,0.0,43,102.0,"['Comedy', 'Drama', 'Romance']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003.0,Drama,Siddiq Barmak,Marina Golbahari,Zubaida Sahar,Mohamad Haref Harati,105.0,1127331.0,46000.0,7559,PG-13,7.4,1.85,0,83.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,Documentary,Joseph Dorman,Rachel Dratch,Peter Riegert,Jason Kravits,29.0,906666.0,500000.0,154,Unrated,6.8,16.0,287,93.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,Drama|Music,Greg Harrison,Rachel True,Ari Gold,Denny Kirkwood,46.0,1114943.0,500000.0,3562,R,6.5,1.85,0,86.0,"['Drama', 'Music']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003.0,Comedy|Crime|Family,Kurt Hale,Kirby Heyborne,Big Budah,Curt Doussett,3.0,1111615.0,500000.0,651,PG,6.0,0.0,44,101.0,"['Comedy', 'Crime', 'Family']",,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999.0,Drama,Michael Polish,Sasha Alexander,William Katt,Jon Gries,54.0,985341.0,500000.0,3479,R,7.3,1.85,180,111.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.0,Crime|Drama,Jacob Aaron Estes,Rory Culkin,Scott Mechlowicz,Trevor Morgan,126.0,603943.0,500000.0,26407,R,7.3,1.85,1000,90.0,"['Crime', 'Drama']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.0,Crime|Drama|Romance,Morgan J. Freeman,Edie Falco,Heather Matarazzo,Lynn Cohen,17.0,334041.0,500000.0,1038,R,6.5,1.85,51,86.0,"['Crime', 'Drama', 'Romance']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001.0,Comedy|Romance,Eric Schaeffer,Peter Dinklage,Bill Duke,Michael McKean,25.0,295468.0,500000.0,709,R,6.0,1.85,139,98.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002.0,Crime|Drama|Thriller,Neema Barnette,Monica Calhoun,LisaRaye McCoy,Clifton Powell,11.0,243347.0,500000.0,553,R,5.3,1.85,86,91.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005.0,Comedy|Drama,Steve Buscemi,Kevin Corrigan,Seymour Cassel,Mary Kay Place,81.0,154077.0,500000.0,6884,R,6.6,1.85,238,91.0,"['Comedy', 'Drama']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,Comedy|Drama|Romance,Joe Swanberg,Olivia Wilde,Anna Kendrick,Ti West,155.0,342936.0,0.0,45928,R,6.1,2.35,0,90.0,"['Comedy', 'Drama', 'Romance']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012.0,Documentary,Molly Bernstein,David Mamet,Ricky Jay,Dick Cavett,39.0,151389.0,500000.0,774,0,7.1,0.0,590,88.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954.0,Action|Adventure|Drama,Akira Kurosawa,Takashi Shimura,Minoru Chiaki,Kamatari Fujiwara,153.0,269061.0,2000000.0,229012,Unrated,8.7,1.37,11000,202.0,"['Action', 'Adventure', 'Drama']",,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,Documentary|Sport,Marius A. Markevicius,Tommy Sheppard,Greg Speirs,Mickey Hart,26.0,133778.0,500000.0,3086,Not Rated,8.4,0.0,0,89.0,"['Documentary', 'Sport']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991.0,Comedy|Music|Romance,Tom DiCillo,Brad Pitt,Tina Louise,Nick Cave,10.0,0.0,500000.0,3013,R,5.8,1.85,344,97.0,"['Comedy', 'Music', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2007.0,Comedy,Justin Lin,Monique Gabriela Curnen,Jake Sandvig,Joe McQueen,35.0,52850.0,500000.0,1656,Not Rated,6.2,1.85,155,84.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.0,Comedy|Fantasy|Horror,Quentin Dupieux,Haley Ramm,Jack Plotnick,Cecelia Antoinette,230.0,98017.0,500000.0,26185,R,5.8,1.85,46000,82.0,"['Comedy', 'Fantasy', 'Horror']",,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Tim Johnson,Jim Parsons,Matt Jones,April Winchell,165.0,177343675.0,135000000.0,70136,PG,6.7,1.85,26000,94.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",,,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007.0,Comedy|Romance,C. Jay Cox,Tori Spelling,Amber Benson,Garrett M. Brown,9.0,31937.0,500000.0,1358,R,5.7,1.85,60,100.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002.0,Drama|Sport,Alex Smith,Ryan Gosling,Clea DuVall,Eddie Spears,17.0,13134.0,500000.0,2004,R,6.1,2.35,183,112.0,"['Drama', 'Sport']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010.0,Drama|Sci-Fi|Thriller,Gareth Edwards,Scoot McNairy,Whitney Able,Ricky Catter,344.0,237301.0,500000.0,75669,R,6.4,2.35,19000,94.0,"['Drama', 'Sci-Fi', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2005.0,Drama,Jonathan Parker,Keith Carradine,Joanne Whalley,Illeana Douglas,2.0,0.0,0.0,299,PG,5.0,1.85,29,87.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,Comedy,Sol Tryon,Jim Gaffigan,Ann Dowd,Matthew Cowles,28.0,12055.0,500000.0,739,PG-13,6.5,0.0,339,91.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,Comedy|Horror,Alex Craig Mann,Justin Chon,Christa B. Allen,Max Adler,29.0,1332.0,500000.0,2038,Not Rated,4.6,2.35,898,87.0,"['Comedy', 'Horror']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Comedy|Crime,Hao Ning,Bo Huang,Zheng Xu,Zhonghua Chen,11.0,0.0,3000000.0,2097,0,7.7,2.35,23,98.0,"['Comedy', 'Crime']",,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Biography|Documentary|Music,Stephen Kijak,Brian Eno,Jacques Brel,Damon Albarn,48.0,0.0,500000.0,1006,0,7.3,1.85,808,95.0,"['Biography', 'Documentary', 'Music']",,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000.0,Drama,Marc Forster,Radha Mitchell,Alan Ruck,Megan Mullally,24.0,0.0,100000.0,601,R,6.6,1.85,22,87.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,Drama|Thriller,Andrew Niccol,Bruce Greenwood,Zoë Kravitz,Stafford Douglas,166.0,316842.0,0.0,15756,R,6.4,2.35,0,102.0,"['Drama', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005.0,Thriller,Daston Kalili,Daston Kalili,Rai Alexandra,Chin-Chien Chang,0.0,0.0,500000.0,16,0,5.8,1.33,0,127.0,['Thriller'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014.0,Documentary,William Gazecki,Carol Channing,Bruce Vilanch,Tony Bennett,9.0,0.0,500000.0,38,0,7.2,1.33,16,96.0,['Documentary'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,Drama|Romance,Ol Parker,Jeremy Irvine,Olivia Williams,Paddy Considine,48.0,0.0,0.0,26863,PG-13,7.2,2.35,0,103.0,"['Drama', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012.0,Comedy|Horror,Michael Hoffman Jr.,Vincent Chimato,John McGlothlin,Al Sapienza,64.0,0.0,500000.0,2012,R,3.5,2.35,0,104.0,"['Comedy', 'Horror']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,History,Patrick Gilles,Emma Caulfield,Dylan Baker,Mike Colter,0.0,0.0,0.0,22,0,7.5,0.0,337,90.0,['History'],,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
